SMILES,Reward,Cluster
COc1cc(C(=O)NCC(=O)NCC(N)C(=O)O)c2cccc(-c3ccccc3F)c2n1,0.050662905,O(c1cnc2c(n1)c(C(O)C(O)C1CCC(NCc3ncc4c(c3)OCCO4)CO1)c(F)cc2)C
CC1CN(Cc2nnn(-c3cc(Cl)cc(Cl)c3)c2Cl)CCN1,0.050417963,C(=Cc1n(-c2cccc(Cl)c2)nc(C2CCNCC2)c1)c1[nH]c2c(cc(Cl)cc2)c1
CCC(C)c1ccc(O)c2cccnc12,0.050376754,c12n(C)c3c(c(C)c4c[n+](C)ccc4c3C)c1cc(OC)cc2
O=C(Nc1cccc([N+](=O)[O-])c1Cl)NC12CC3CC(CC(C3)C1)C2,0.050052684,c1(N=NNc2ccc([N+](=O)[O-])cc2C(F)(F)F)c(C(F)(F)F)cc([N+]([O-])=O)cc1
N#Cc1c(O)cc2oc(=O)ccc2c1O,0.050000031,c1c(C(OC2C(c3cc(O)c(O)cc3)Oc3cc(O)cc(O)c3C2)=O)cc(O)c(O)c1O
NCCN1CCC(c2ccc(NC(=S)Nc3ccc(Cl)cc3)cc2)CC1,0.049872853,c1(NCCN)cc2sc(N3CCc4c5cc(Cl)ccc5[nH]c4C3)nc2c(C(F)(F)F)c1
Cn1c(CNS(=O)(=O)CCN)nc2sc3c(c2c1=O)CCCC3,0.049842414,C1(=NN=C2C(=O)Nc3ccc(S(=O)(N4CCOCC4)=O)cc32)SC(C)C(=O)N1c1ccccc1
O=c1[nH]ccc(-c2nc3ccncc3[nH]2)c1O,0.049779527,n1c2c(c(=O)[nH]c(-c3cc(C)c(O)c(C)c3)n2)c(C)cc1C
Cc1cc(O)cc[n+]1CCCCCOCCCCCCC=Cc1ccc(C(=O)c2ccc(F)cc2)cc1,0.049530845,O=C(c1ccc(Cl)cc1)c1c(Cl)cc(OCCCCCCCCN(C)CC=C)cc1
C(=Cc1cnc2ccccc2c1)c1ccc(CNCc2cccs2)cc1,0.049499355,CC(CNc1nc(NCc2sc(-c3cc(Br)ccc3)cc2)ccn1)C
CC(CCCCC(=O)O)=NN=C1NC(=O)C(=Cc2ccc(F)cc2F)S1,0.049262259,C1(=NN=C2C(C)C(c3ccc(F)cc3)NC(c3ccc(F)cc3)C2)SCC(=O)N1
O=c1c2[nH]ncc2nnn1-c1ccccc1,0.049257595,C1Cc2c(c3c(s2)nnn(-c2ccc(F)cc2)c3=O)CC1
COc1ccc(CNC(=O)CSc2ccc(N=[N+]=[N-])cc2)cc1,0.049087126,[O-]c1c(C(CSc2nnc(Cc3ccccc3)c(=O)n2N)=O)[n+](-c2ccc(OC)cc2)no1
CCCCCCCCCC=CNS(=O)(=O)c1ccc(C(C)(C)C)cc1O,0.048940416,C(Oc1c(S(NC(C)(C)C)(=O)=O)c2nc(S(=O)(C)=O)sc2cc1)C
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(-n4cc(C(F)(F)F)cn4)cc3)ncc2F)c1,0.048906691,Cc1cc(C)nc(-n2c(N)c(N=Nc3ccc(F)cc3)c(N)n2)n1
c1cnc2c(N3CCCCC3)cccc2c1,0.048801966,C1CN(c2c3nc[nH]c3ncn2)CCC1C
O=C(NO)c1cn(-c2ccc(Cl)cc2)nc1C(=O)CC1CC1,0.048599444,C(c1[nH]nc(-c2ccc(Cl)cc2)c1)(NN1C(=O)CSC1c1ccc(O)cc1)=O
NS(=O)(=O)c1ccc(-c2ccc(NCc3ccc(Cl)cc3)cc2O)cc1[N+](=O)[O-],0.048519034,Clc1c(NS(=O)(c2c(C)cc3oc(=O)cc(CN=[N+]=[N-])c3c2)=O)cccc1
Cc1[nH]c(-c2ccc(CO)cc2)nc1C(=O)NCCC(=N)N,0.04846688,NC(=N)NCCCC(C(N)=O)NC(C(N)Cc1c2c([nH]c1C(C)(C)C)c(C(C)(C)C)cc(C(C)(C)C)c2)=O
CC(=CC(=O)OCCCN)C(=O)OC1CC2(CCCCC2)C1,0.048353281,C(CCOc1cc(-c2ccc3ccc(-c4cc(OCCCN)cc(OCCCN)c4)cc3c2)cc(OCCCN)c1)N
O=C(O)c1csc(-n2nc(-c3ccc(Cl)cc3Cl)c3cccc(Cl)c32)n1,0.048179228,c12sccn1c(C(c1cn(-c3c(Br)cc(F)cc3)nn1)=O)c(-c1ccccc1)n2
Clc1ccc(-c2ccn3c(Sc4ccccc4)nnc3c2)cc1Cl,0.048142422,c1(F)cc(F)cnc1-c1sc2nnc(-c3c(Cl)cccc3)n2n1
CNCc1ccc(Oc2ccnc3c2ncc(=O)n3C)cc1[N+](=O)[O-],0.047896896,c1cccc(N2N=C3C(CNc4c([N+](=O)[O-])cccc43)C2c2c(OCC)cc(OCC)cc2)c1
O=Cc1c[nH]c2ccc(-c3n[nH]c4ccc(-c5cnc(OCC6CCC6)c(F)c5F)cc34)cc12,0.047881968,Clc1c(OCc2oc(-c3c(Cl)c4ccccc4s3)nn2)cccc1
CCC(C=CC=CC=CC(=O)CC(=O)c1ccccc1)CC,0.047722895,c1c(C)c(CC(=O)CCl)c(C)cc1C
Cc1ccc(S(=O)(=O)CN2CCCC2C(=O)NN=Cc2ccc(C(=O)N(C)Cc3ccc(F)cc3)c(O)c2)cc1,0.047575261,C1(=NN=C2C(=O)Nc3ccc(S(=O)(N4CCOCC4)=O)cc32)SC(C)C(=O)N1c1ccccc1
Cn1cccc1C(=O)Nc1ccc(C=Cc2ncc(C(=O)O)c3ccccc23)cc1,0.047510009,c1cc(C=c2c3c(n(C)c(=O)c4nccn34)c3c2cccc3)ccc1NC(=O)C
COc1ccc2c3c([nH]c2c1)C(=O)c1ccc(OC)c(O)c1C3=O,0.046775244,O(c1cc(CCCCC)c2cc(C(O)=O)c(=O)oc2c1C)C1C(O)C(OC(=O)c2ccc(C)[nH]2)C(OC)C(C)(C)O1
Clc1ccc(Nc2ccc(Br)cn2)cc1Cl,0.046615604,c1cc(Br)cc2nc(Nc3cc(Cl)c(Cl)cc3)[nH]c12
CN=C(NCCCCCCCCNC(=S)Nc1ccc(Cl)cc1C(F)(F)F)N1CCN(S(=O)(=O)C(C)C)CC1,0.046288662,c1cc(Cl)ccc1S(=O)(=O)C=CS(Cc1nnc(CS(=O)(Nc2ccc(Cl)cc2)=O)n1N)(=O)=O
COc1ccc(NC(=O)C=CC=CC#Cc2ccc(Cl)cc2Cl)cc1F,0.045412544,CC(c1ccc(C)c(Oc2c(NC(=O)c3c(O)ccc(Cl)c3)cc(Cl)cc2)c1)C
Cc1cc2c(c3ccc(NS(C)(=O)=O)cc13)C(=O)c1ncccc1-2,0.045268185,N(S(=O)(c1ccc2c(c1)NC(=O)C(C)S2)=O)c1ccccc1C
NCCn1cc(C(=O)O)c2c(F)cc(Br)cc21,0.04497052,c1nc2c(cc1)C(=O)c1c(C(=O)OCCCCCCN3CCCCC3)c3ccc(Br)cn3c1C2=O
CCc1c[nH]c2ccc(C(=O)NNC(=O)c3ccc(O)cc3)cc12,0.044893112,O=C1c2cc(ccc2)C(=O)OC2Cc3ccccc3C2NC(=O)c2cc(ccc2)C(=O)NC2c3ccccc3CC2O1
C#CCCCCc1ccccc1O,0.044606268,C(CCC#C)C=CCCCCc1cc(O)ccc1
COCc1nc2cc(-c3c(N)nn4cc(C#N)cnc34)ccc2[nH]1,0.044320971,c1cc2ccc(-n3c(N)c(C#N)c(-c4ccc(Cl)cc4Cl)n3)nc2cc1
COc1ccc(CNS(=O)(=O)C=Cc2c[nH]c3ccccc23)cc1C,0.044185977,C(Oc1c(S(NC(C)(C)C)(=O)=O)c2nc(S(=O)(C)=O)sc2cc1)C
NCCCN(C(=O)Nc1ccccc1N1CCN(C(=O)c2ccccc2)CC1)C1CC1,0.044133153,n1c(N2CC(N)CC2CN)nc(Nc2ccc(NC(c3c(O)c4c(cccc4)cc3)=O)cc2)nc1N1CC(N)CC(N)C1
CC(F)C#Cc1cnc(N)nc1Nc1ccc(Cl)cc1Cl,0.043953795,c1(-c2cc(Cl)cc(Cl)c2)nc(N)[nH]c1-c1cc(Cl)cc(Cl)c1
CC(C)CC(NCCc1c[nH]c2ccccc12)C(=O)NC(C(=O)NCc1cccnc1)C(C)(C)C,0.043950222,NC(=N)NCCCC(C(N)=O)NC(C(N)Cc1c2c([nH]c1C(C)(C)C)c(C(C)(C)C)cc(C(C)(C)C)c2)=O
CCCCC(NC(=O)c1cn(CC(=O)N2CCN(C3CC3)CC2)c2ccc(Br)cc12)C(=O)O,0.043274213,c1ccc2c(n1)C(=O)c1n3c(ccc(Br)c3)c(C(OCCCCCCN3CCN(C)CC3)=O)c1C2=O
CN(C)c1ccc(CNC2CCC(Nc3ccc(Cl)cn3)CC2)cc1,0.04322103,n1c(N)nc(N)c2nc(CN(CCC)c3cc(Cl)c(Cl)cc3)cnc12
O=C1CN(S(=O)(=O)c2ccc(Cl)cc2)CCN1C1CCCCC1,0.043208387,O=S(c1ccc2c(c1)C(=O)C(=O)N2)(N1CCOCC1)=O
CC(CNCc1ccc(O)c(O)c1)c1ccccc1O,0.042997759,O(c1c2c(cc(CO)c1)ccc(-c1ccc(O)c(C34CC5CC(CC(C3)C5)C4)c1)c2)CCN
CCCCCCCCCNC(=O)c1c(C)c(=O)oc2cc(O)ccc12,0.042933654,C1C23CC4(C)C1CC(C2C(CCC(=O)Nc1c(O)ccc(C(=O)O)c1O)(C)C(=O)C=C3)O4
OC(c1cccnc1)(c1cc(Cl)cc(Cl)c1)C(F)(F)F,0.042913254,c1(F)c(F)c2c3ccc(C(F)(F)F)cc3[nH]c2c(F)c1
CCCc1cc(NC(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)n(-c2cc(C)ccn2)n1,0.042840093,S=C(c1c(O)n(-c2ccc(Br)cc2)nc1C)SCCC
CC1CN(Cc2ccc(F)cc2)C(=O)N1c1cncc(C(N)=O)c1,0.042802285,c1(=O)cc(-c2cnc3c(n(-c4ncc(Br)cn4)cc3NC(NCC)=O)c2)ccn1CCO
NCCCNC(=O)c1cc2c(cc1NS(=O)(=O)c1ccc(Cl)cc1)OCO2,0.042738523,O=S(c1ccc2c(c1)C(=O)C(=O)N2)(N1CCOCC1)=O
CCC(NC(C)=O)C(=O)NC(C)C(=O)NCCCCc1ccc2cccc(C3CCCCC3)c2n1,0.042719118,N(C(C(=O)C(CC)C)=O)CCc1c(-c2ccccc2)[nH]c2c1cccc2
Cc1cccc(C(=O)C=Cc2ccc(O)cc2)c1,0.04260388,C1=CC(=C(c2ccccc2)c2c(C#Cc3ccc(O)cc3)c(C)ccc2-c2ccc(O)cc2)C=CC1=O
CCCOc1cc(C(F)(F)F)nc(N2CC3CC2CN(CCN)C3)n1,0.042600848,C(CCCCCCn1nc(-n2nnc(COc3cc(C(F)(F)F)nc(N)n3)c2)c2ccc(C(F)(F)F)nc21)CCC
O=c1oc2ccc(O)c(O)c2c(O)c1Br,0.042331602,c12cccc3c1c(ccc2)C(=O)OC3(c1ccc(O)c(Br)c1)c1cc(Br)c(O)cc1
CC(C)Nc1onc2ccc(-c3ccc(C(C)(C)C)cc3)cc12,0.042320479,c12cc(-c3nnc(-c4n(C)cc([N+](=O)[O-])c4)o3)[nH]c1cccc2
CC1CNC(=O)C1N1C(=O)c2ccccc2C12CCN(C)CC2,0.042197198,O=C1C2(CCN(C)CC2)Cc2cc(C=CC(=O)N(C)Cc3sc4ccccc4c3C)cnc2N1
CC(C)C1C(=O)OC(c2ccc(Nc3nc4ccccc4nc3Cl)cc2C(F)(F)F)N1C,0.042002887,c1c2c(O)c(C(c3cn(-c4ccccc4)nc3-c3ccc(C)cc3)c3c(=O)n(C)c(=O)n(C)c3N)c(=O)oc2ccc1F
CCC(C)C(NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NCc1ccccc1Cl,0.041886203,N(C(C(=O)C(CC)C)=O)CCc1c(-c2ccccc2)[nH]c2c1cccc2
Cc1c(C)c(N(C)C)c(C(C)(C)C)c2c1C=CC(C)(C)O2,0.041110788,c1cc(C=Cc2ccc3ccccc3[n+]2C)ccc1N(C)C
COC(C)C(=O)NN=C1C(=O)Nc2cc(C(C)=O)ccc21,0.041019909,N(N1C(N)=NNC12c1cc(C)ccc1NC2=O)=Cc1ccc(O)c(OC)c1
C#CCOc1cc(O)c2c(=O)cc(-c3ccccc3C)oc2c1,0.04101333,c1(O)cc(O)cc2c1c(=O)cc(-c1ccc3c(c1)OC(c1cc(OC)c(O)cc1)C(CO)O3)o2
C=CCc1cc(Cl)cc(C=CC=CC(=O)Nc2ccccc2N=Nc2ccc3ccccc3c2)c1O,0.04098447,c1(Oc2ccc(C3C4C(C)=NN=C4OC(N)=C3C#N)cc2)nc(Cl)c(Cl)cc1Cl
COc1cc(C)c(C)cc1-c1c(N)nc(N)nc1N,0.040970881,c1c(-c2cc(CC#Cc3c(CC)nc(N)nc3N)cc(OC)c2OC)ccnc1
COCCN(Cc1cccc(F)c1)C(=O)c1cccc(Cl)c1Cl,0.040715147,O=C(c1ccc(Cl)cc1)c1c(Cl)cc(OCCCCCCCCN(C)CC=C)cc1
COc1ccc(SCC(=O)c2ccc(Cl)cc2)cc1O,0.040584624,c1(O)c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O
O=C1Cc2c([nH]c3c(C(=O)O)cccc23)-c2ccccc2N1,0.040576816,O=C1c2cc(ccc2)C(=O)OC2Cc3ccccc3C2NC(=O)c2cc(ccc2)C(=O)NC2c3ccccc3CC2O1
C[n+]1cccc(COC(=O)Nc2ccc(O)c(Cl)c2)c1,0.040532827,c1cc(OCc2cc(=O)c(Oc3c(Cl)cccc3Cl)cn2C)ccc1
O=C1c2ccccc2C(=O)c2c(O)csc21,0.040153574,c12ccsc1C(=O)c1ccncc1C2=O
Fc1ccc2c(Cc3cccnc3)cn(CCN3C4CCCC3C4)c2c1,0.040005326,C1CCCCC1Cc1[nH]c2c(c1CN(Cc1ccccc1)CC)c(Cl)ncc2
CC(C(=O)N1CC=C(c2n[nH]c3ccccc23)CC1)c1cc(F)ccc1Cl,0.039938476,C(=Cc1n(-c2cccc(Cl)c2)nc(C2CCNCC2)c1)c1[nH]c2c(cc(Cl)cc2)c1
COc1ccc(C=CC(=O)Oc2c(O)cccc2OC)cc1OCCN1CCCC1,0.039584484,c1ccc2c(n1)C(=O)c1n3c(ccc(Br)c3)c(C(OCCCCCCN3CCN(C)CC3)=O)c1C2=O
C=Cc1cc(C=Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(NC(=O)CNCC(=O)O)c1,0.039405782,c12c(N(C)C)cc(NC(=O)CNC(C)(C)C)c(O)c1C(=O)C1=C(O)C3(O)C(CC1C2)C(N(C)C)C(O)=C(C(N)=O)C3=O
O=C(NC(Cn1cncn1)C(=O)O)OCc1ccccc1,0.039303493,C(c1ccccc1)n1c2c([n+](C)n1)C(=O)c1c(cccc1)C2=O
CNC(C)C(=O)NC(CCn1cncc1C)CC1CCCCC1,0.039143119,c1cccc2c1c(CCNC(C(=O)CC(C)C)=O)cn2C
Cc1nnc(SCC(=O)NC2CCNC2)cc1O,0.038945027,C(c1nc2c(cc1)SCC(=O)N2)NC1CCC(C(=O)Nc2ccnc3c2nc(OC)cc3)CC1
COc1ccc2c(c1O)c1c(n2Cc2ccc(F)cc2F)C(=O)c2ccccc2C1=O,0.038802516,c1cc(OCc2cc(=O)c(Oc3c(Cl)cccc3Cl)cn2C)ccc1
Oc1cc(Br)cc(C=Cc2ccc(C(O)(c3ccccc3)c3ccccc3Cl)cn2)c1O,0.038785346,c1c(Br)c(O)c(Br)cc1C(c1nccc2c3cc(Br)ccc3[nH]c12)=O
O=[N+]([O-])c1c[nH]c(SCCC2CCCNC2)n1,0.038726415,c1c([N+](=O)[O-])c[nH]c1-c1oc(C2CNCCC2)nn1
Oc1cccc2ccc(Br)c(O)c12,0.038569681,Brc1cc(Br)ccc1Oc1c(Br)cc(Br)cc1O
O=c1c2ccccc2sc2cc(OCCCN3CCC(CCO)CC3)ccc12,0.038559854,C(c1nc2c(cc1)SCC(=O)N2)NC1CCC(C(=O)Nc2ccnc3c2nc(OC)cc3)CC1
CNC(=O)COCCC(O)C(=O)OC1CCCCC1CN(C)CC#N,0.038552113,C1=CC(=O)C2=C(O)C(N(C)C2=O)CCCNC(=O)CC=CC2C1CC1C3CC(C)C(CC)C3C=CC12
C=Cc1cc2c(C(=O)O)cccc2c(-c2cccc(F)c2SCCCC)n1,0.038404901,c1cc(C(Nc2ccc(C#N)cc2C(=O)O)=O)cnc1SC(CCC)C
Cc1ncn(C)c1-c1cncc(C=Cc2ccc(OCc3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2)n1,0.038273394,c1cc(C=Cc2ccc(OCC)cc2)[n+](C)cc1
CNc1nc(-c2ccccc2Br)c2[nH]cnc2n1,0.037869155,c1cc(Br)cc2nc(Nc3cc(Cl)c(Cl)cc3)[nH]c12
CCCCCN(CCCCCCCCCOc1ccc2c(=O)ccn(CCC)c2c1)c1ccccc1,0.03776738,C(CCN(c1cccc(OC)c1)c1c[n+](C)ccc1)CCC1CCCCC1
Nc1nc(-c2ccccc2)c2cccnc2c1C(=O)Nc1cc(Cl)cc(Cl)c1,0.037730388,FC(F)(c1c(C2CC2)cc2cc(C(N)=O)c(N)nc2n1)F
NCCCNC(=O)c1cc(-c2ncnc3c2[nH]c2ccccc23)ccn1,0.037718248,c1cc2c(cc1C1=NCCN1)[nH]c(-c1ccc(-c3[nH]c4c(ccc(C5=NCCN5)c4)c3)cc1)c2
O=S(=O)(Cc1ccc(Br)cc1)NC1CCCCC1NC1CCCC1,0.037671361,c1cc(Cl)ccc1S(=O)(=O)C=CS(Cc1nnc(CS(=O)(Nc2ccc(Cl)cc2)=O)n1N)(=O)=O
CC(C)CC=NNC(=O)C1C(=O)N(C)C(=O)C1c1ccoc1,0.037605237,c1(C(NC(C=CC=CC)=O)CC(=O)NC(C(C2C(=O)NC(=O)C2C)=O)C(C)C)ccccc1
COc1cc(-c2ccc(OCCN(C)C)cc2C)nc2ccc(Cn3ccnc3)cc12,0.037202049,c1ccc2c(n1)C(=O)c1n3c(ccc(Br)c3)c(C(OCCCCCCN3CCN(C)CC3)=O)c1C2=O
COc1cc(N2CCNC(=O)C2)ccc1NCCNC1CC1c1ccccc1,0.03716721,N1CCN(C(c2ccc(Oc3cc(F)c(CC)cc3O)c(F)c2)=O)CC1=O
NC(=O)c1cc(-c2cccnc2)cc2nccc(Nc3cccc(O)c3)c12,0.03711858,Cc1cc(C)nc2c1C(=O)NC(c1cc(C)c(O)c(C)c1)N2
CCCS(=O)(=O)c1c(O)cc(O)c(C(C)C)c1C,0.036951989,c1(S(NCCC)(=O)=O)ccc(Oc2c(O)cc(CC)cc2)c(F)c1
FC(F)(F)c1ccc(CNCC2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,0.036916852,c1(NCCN)cc2sc(N3CCc4c5cc(Cl)ccc5[nH]c4C3)nc2c(C(F)(F)F)c1
CCCCCCCCCCCCCC(=O)NCC=Cc1cccc(O)c1,0.036916766,N(C)C(Cc1ccc(O)cc1)C(O)CCC=CC(CC(C)CC)C
CC(C)=Cc1cc(-n2cc(C=O)c3c(F)cccc32)c(O)c(C(C)(C)C)c1,0.036867954,c1(C#N)ccc(C=Cc2n(-c3cccc(O)c3)c(=O)c3c(n2)cccc3F)cc1
N#Cc1c(Sc2ccc(Br)cc2)n(CC(=O)NCCN)c2ccccc12,0.036719184,c1(-c2nnc(CN3Cc4c(ccs4)CC3)o2)ccc(F)cc1
CC(=O)n1cnc(S(=O)(=O)N2CCOC(C)C2)c1,0.036599252,C1(=NN=C2C(=O)Nc3ccc(S(=O)(N4CCOCC4)=O)cc32)SC(C)C(=O)N1c1ccccc1
Cn1cc(-c2cc(N3CCNC(=O)C3)nc(N)n2)cc1C#N,0.036489364,O=C1C(N(C(=O)CC(N)CCCCN)C)CN=C(Nc2ccccn2)N1
COC(=O)C=Cc1ccc(O)cc1,0.036437672,C1(=O)C(=O)C(C(C)C)=Cc2ccc3c(cc(OC)c(C)c3C)c21
CCCCCC1Oc2cc(Br)ccc2N1CCC#N,0.036329716,c1c(Cl)cc2c(c1)n(C)cc2CCC(=O)NCc1c2c(n(C)c1C)ccc(OC(F)(F)F)c2
Nc1nc(N)c(C(=O)c2ccn(-c3cccc(F)c3C(=O)O)c2)c(N)n1,0.036284883,c1c2c(O)c(C(c3cn(-c4ccccc4)nc3-c3ccc(C)cc3)c3c(=O)n(C)c(=O)n(C)c3N)c(=O)oc2ccc1F
CC(NC(=O)CC(=O)O)c1cc(Cl)c2c(c1)NC(=O)CO2,0.036266025,NC(CC1C(O)C(C(=O)NC(C2Cc3cccc(O)c3C(=O)O2)CC(C)C)OCN1)=O
CN1CCN(C(=O)NC2(C(=O)NC(Cc3ccc(Cl)cc3)C(=O)N3CCC(CCN)CC3)CCCCCC2)CC1,0.036263384,C(=O)(N)NC1=NCC(N(C(CC(N)CCCCN)=O)C)C(=O)N1
COc1ccc(NC(=S)NC2CC=C(c3ccc(Cl)c(Cl)c3)c3ccccc32)cc1,0.036253441,c12c(OC)cc(Cc3cnc(N)nc3N)cc1C(C)=C(F)C(C)(CF)N2
Cc1nc2ccccc2n1CC(O)COCCNC(=O)c1cc(Cl)ccc1O,0.035829935,N1CCN(C(c2ccc(Oc3cc(F)c(CC)cc3O)c(F)c2)=O)CC1=O
C=C(CCCCCC)C(=O)Nc1cc(OCC)ccc1OCCC,0.035684999,c1(C)c(C=C)c2c(cc1O)C(CCC(OC)=O)(C)C(C(=C)C)CC2
Oc1c(Nc2cc(Cl)ccc2F)ccc2c1c1ccccc1n2-c1ccc2[nH]c3c(c2c1)CCCC3,0.035636548,OC(=O)c1c(=O)c2cc(F)c(N3CCNCC3)cc2n(C2CC2)c1
O=S(=O)(Nc1ccc(F)c(C(F)(F)F)c1)c1ccccc1,0.035479221,FC(c1cc(S(=O)(Nc2cc(F)cc(F)c2)=O)cc(C(F)(F)F)c1)(F)F
CC(C)(C)c1cc(CNCC(F)(F)F)cc(C(C)(C)C)c1O,0.035321306,c1(Cl)c(C(=O)c2ccc(Cl)cc2)ccc(OCC=CCOCCCNCCc2ccc(F)cc2)c1
CCCCCNc1nc(N)c2ccc(C)c(C)c2n1,0.035299744,n1c(N)nc(N)c2nc(CN(CCC)c3cc(Cl)c(Cl)cc3)cnc12
O=S(=O)(c1ccc(Cl)c(Cl)c1)N1CCCCC1,0.035276011,C1CN(S(=NSC(F)(F)F)(c2ccccc2)=O)CC1
CN(C(=O)C1CCN(c2nc(C#N)nc3c2cnn3C2CCOC2)C1)c1ccc(F)cc1,0.035209432,c1c2c(ccc1)CN(C1CC(c3ccccc3)=NN1c1nc(-c3c(F)cc(F)cc3)oc1C)CC2
O=C(Nc1ccc(F)c(C(=O)c2c[nH]c3ccccc23)c1)OC1CN(C(=O)OCCSCCOCC(O)c2ccccn2)C1,0.035065621,c12cc(C(=O)O)c(=O)n3c1c(c(N1CC4C(N)CC(OC)CC4C1)c(F)c2)OCC3C
O=C1NCCn2c1nc1c(F)cc(F)cc12,0.035022207,Fc1ccc(C[n+]2ccc3c4c(n5c(=O)ccc2c53)cccc4)cc1
NC(CNc1ncnc2ccc(-c3ccnc(C(F)(F)F)c3)cc12)c1cccc(C(F)(F)F)c1,0.034986388,C(c1nc(-c2c3ccncc3[nH]n2)nc(NCCO)c1)(F)(F)F
COC(=O)c1ccc(CNCCCCNCc2ccc3ccccc3c2)nc1C,0.034974378,N(CCCC(C)Nc1cc(OC)c(OCCCC)c2c1nccc2CC)C(C)CCCN
N#CC#CCNc1ccc(C(F)(F)F)c(Cl)c1,0.034844045,c1(C#N)c(F)c(C#N)c(F)c(Cl)c1NCc1ccccc1
O=C(C=CC=Cc1ccc(O)cc1)CCc1ccc([N+](=O)[O-])cc1,0.034438834,[N+]([O-])(c1c(C=Nc2c(C(C)C)cccc2C(C)C)ccc(OC(C)=O)c1OC)=O
COC(=O)c1ccn(-c2cc(Br)c(F)c(Cl)c2CN2CCN(c3ccc(F)cc3C(F)(F)F)CC2)c1,0.034390345,n1c(N2CCCCC2)c2c(C)c(C(OCC#CCN3CCN(c4ccc(Br)cc4C#N)CC3)=O)sc2nc1
NNc1nc(N)c2c(-c3ccc(F)cc3)nn(-c3ccccc3)c2n1,0.034365453,Cc1cc(C)nc(-n2c(N)c(N=Nc3ccc(F)cc3)c(N)n2)n1
CCCCCCCCCCCCCCCC(=O)c1ccc(S(N)(=O)=O)cc1,0.034211937,C(Sc1oc(CS(c2ccc(NC(C)=O)cc2)(=O)=O)nn1)CCCCC
CN(C(=O)c1cccc(Cl)c1Cl)c1ccccc1,0.034182973,c1cc(C([N-]c2c([N+]#N)c(C)nn2C)=O)c(Cl)cc1Cl
O=C(C=Cc1ccccc1)Nc1cccc(C(F)(F)F)c1,0.034108058,c1(NC(CC=C)c2ccc(F)cc2F)c(F)cc(F)cc1
CC(=O)c1cc(O)cc(C(C)c2cccc(-c3ccc(O)cc3)c2)c1O,0.034056045,c1(O)c(-c2c(O)c3c(C=O)c(O)c(O)c(C(C)C)c3cc2C)c(C)cc2c1c(C=O)c(O)c(O)c2C(C)C
N=C(N)c1ccc(S(=O)(=O)N2CCCC2C(=O)Nc2cc(C(=O)N3Cc4ccccc4C3)nn2-c2ccc(F)cc2)s1,0.033902444,C1(=NN=C2C(=O)Nc3ccc(S(=O)(N4CCOCC4)=O)cc32)SC(C)C(=O)N1c1ccccc1
NCCC(=O)OCc1ccc(C(=O)NCC(=O)NC(CS)C(=O)O)cc1,0.033688385,C(NC(CI)=O)C(NCC(=O)OCc1ccccc1)=O
CCCCCCc1cc2c(N3CCCCC3c3ccc(F)cc3F)nc(N)nc2[nH]1,0.033519335,n1c(N)nc(N)c2nc(CN(CCC)c3cc(Cl)c(Cl)cc3)cnc12
NCCCNCCCCNCCNC(=O)c1ccccc1,0.033463929,C1CC(CCC(NCCCNCCCN)CCC2CCCCC2)CCC1
CCCNc1nc(NCC(C)C)cc(Nc2ccc(F)cc2)n1,0.033456687,CC(CNc1nc(NCc2sc(-c3cc(Br)ccc3)cc2)ccn1)C
Cn1cc2cnc(NC(=O)Nc3cccc(Cl)c3)cc2n1,0.033415146,c1c(Cl)cc(NC(Nc2n(-c3ccc(Br)cc3)nc(C(C)(C)C)c2)=O)cc1Cl
CCCC=CC(=O)c1cc2c(cc1O)OCO2,0.033400308,c1c2c(c(O)cc1)C(=O)C1C(CC(=O)C)(C3OC(=O)CC3OC13C(O)C(=O)CC(C)O3)C2=O
N#CN=C(NC(N)=S)Nc1ccc(Cl)c(Cl)c1,0.033179082,N(c1nc(=S)[nH]c(-c2ccc(F)cc2)c1C#N)N
NCCNc1cc(-c2nc3cc(Br)ccc3o2)cc2[nH]nc(C3CC3)c12,0.033048328,C(c1nc(-c2c3ccncc3[nH]n2)nc(NCCO)c1)(F)(F)F
CCCCOc1c(OC)cc2c(O)c(Cc3c[nH]c4ccccc34)c(=O)oc2c1F,0.033018347,c1cc(C(=O)OCCc2c3c(cccc3)[nH]c2C(c2ccc(OC(F)(F)F)cc2)c2c(O)c3c(oc2=O)cccc3)ccc1
COc1cc(F)ccc1C(CN)NC(=S)NCCNC(=O)C=Cc1ccc(Cl)cc1,0.032989386,O(c1cnc2c(n1)c(C(O)C(O)C1CCC(NCc3ncc4c(c3)OCCO4)CO1)c(F)cc2)C
CCc1ccc(-c2oc(C(N)CC)nc2-c2ccccc2)cc1,0.032983001,N(C(C(=O)C(CC)C)=O)CCc1c(-c2ccccc2)[nH]c2c1cccc2
