SMILES,Reward,Cluster
N#Cc1c(Sc2ccc(Br)cc2)n(CC(=O)NCCN)c2ccccc12,0.036719184,SimCluster_42
CC(=O)n1cnc(S(=O)(=O)N2CCOC(C)C2)c1,0.036599252,SimCluster_779
Cn1cc(-c2cc(N3CCNC(=O)C3)nc(N)n2)cc1C#N,0.036489364,SimCluster_602
COC(=O)C=Cc1ccc(O)cc1,0.036437672,SimCluster_12
CCCCCC1Oc2cc(Br)ccc2N1CCC#N,0.036329716,SimCluster_778
Nc1nc(N)c(C(=O)c2ccn(-c3cccc(F)c3C(=O)O)c2)c(N)n1,0.036284883,SimCluster_374
CC(NC(=O)CC(=O)O)c1cc(Cl)c2c(c1)NC(=O)CO2,0.036266025,SimCluster_601
CN1CCN(C(=O)NC2(C(=O)NC(Cc3ccc(Cl)cc3)C(=O)N3CCC(CCN)CC3)CCCCCC2)CC1,0.036263384,SimCluster_216
COc1ccc(NC(=S)NC2CC=C(c3ccc(Cl)c(Cl)c3)c3ccccc32)cc1,0.036253441,SimCluster_0
Cc1nc2ccccc2n1CC(O)COCCNC(=O)c1cc(Cl)ccc1O,0.035829935,SimCluster_0
C=C(CCCCCC)C(=O)Nc1cc(OCC)ccc1OCCC,0.035684999,SimCluster_18
Oc1c(Nc2cc(Cl)ccc2F)ccc2c1c1ccccc1n2-c1ccc2[nH]c3c(c2c1)CCCC3,0.035636548,SimCluster_1
O=S(=O)(Nc1ccc(F)c(C(F)(F)F)c1)c1ccccc1,0.035479221,SimCluster_3
CC(C)(C)c1cc(CNCC(F)(F)F)cc(C(C)(C)C)c1O,0.035321306,SimCluster_190
CCCCCNc1nc(N)c2ccc(C)c(C)c2n1,0.035299744,SimCluster_243
O=S(=O)(c1ccc(Cl)c(Cl)c1)N1CCCCC1,0.035276011,SimCluster_40
CN(C(=O)C1CCN(c2nc(C#N)nc3c2cnn3C2CCOC2)C1)c1ccc(F)cc1,0.035209432,SimCluster_174
O=C(Nc1ccc(F)c(C(=O)c2c[nH]c3ccccc23)c1)OC1CN(C(=O)OCCSCCOCC(O)c2ccccn2)C1,0.035065621,SimCluster_103
O=C1NCCn2c1nc1c(F)cc(F)cc12,0.035022207,SimCluster_524
NC(CNc1ncnc2ccc(-c3ccnc(C(F)(F)F)c3)cc12)c1cccc(C(F)(F)F)c1,0.034986388,SimCluster_33
COC(=O)c1ccc(CNCCCCNCc2ccc3ccccc3c2)nc1C,0.034974378,SimCluster_2
N#CC#CCNc1ccc(C(F)(F)F)c(Cl)c1,0.034844045,SimCluster_347
O=C(C=CC=Cc1ccc(O)cc1)CCc1ccc([N+](=O)[O-])cc1,0.034438834,SimCluster_5
COC(=O)c1ccn(-c2cc(Br)c(F)c(Cl)c2CN2CCN(c3ccc(F)cc3C(F)(F)F)CC2)c1,0.034390345,SimCluster_29
NNc1nc(N)c2c(-c3ccc(F)cc3)nn(-c3ccccc3)c2n1,0.034365453,SimCluster_1
CCCCCCCCCCCCCCCC(=O)c1ccc(S(N)(=O)=O)cc1,0.034211937,SimCluster_18
CN(C(=O)c1cccc(Cl)c1Cl)c1ccccc1,0.034182973,SimCluster_0
O=C(C=Cc1ccccc1)Nc1cccc(C(F)(F)F)c1,0.034108058,SimCluster_10
CC(=O)c1cc(O)cc(C(C)c2cccc(-c3ccc(O)cc3)c2)c1O,0.034056045,SimCluster_5
N=C(N)c1ccc(S(=O)(=O)N2CCCC2C(=O)Nc2cc(C(=O)N3Cc4ccccc4C3)nn2-c2ccc(F)cc2)s1,0.033902444,SimCluster_52
NCCC(=O)OCc1ccc(C(=O)NCC(=O)NC(CS)C(=O)O)cc1,0.033688385,SimCluster_191
CCCCCCc1cc2c(N3CCCCC3c3ccc(F)cc3F)nc(N)nc2[nH]1,0.033519335,SimCluster_105
NCCCNCCCCNCCNC(=O)c1ccccc1,0.033463929,SimCluster_18
CCCNc1nc(NCC(C)C)cc(Nc2ccc(F)cc2)n1,0.033456687,SimCluster_1
Cn1cc2cnc(NC(=O)Nc3cccc(Cl)c3)cc2n1,0.033415146,SimCluster_0
CCCC=CC(=O)c1cc2c(cc1O)OCO2,0.033400308,SimCluster_288
N#CN=C(NC(N)=S)Nc1ccc(Cl)c(Cl)c1,0.033179082,SimCluster_26
NCCNc1cc(-c2nc3cc(Br)ccc3o2)cc2[nH]nc(C3CC3)c12,0.033048328,SimCluster_398
CCCCOc1c(OC)cc2c(O)c(Cc3c[nH]c4ccccc34)c(=O)oc2c1F,0.033018347,SimCluster_11
COc1cc(F)ccc1C(CN)NC(=S)NCCNC(=O)C=Cc1ccc(Cl)cc1,0.032989386,SimCluster_5
CCc1ccc(-c2oc(C(N)CC)nc2-c2ccccc2)cc1,0.032983001,SimCluster_4
O=C(NCCc1ccc(Cl)cc1Cl)c1c(OCC2COCCO2)cn[nH]c1=O,0.032834221,SimCluster_250
CCc1ccc(NS(=O)(=O)c2ccc3c(c2)CCN(C(=O)c2ccc(Cl)cc2O)C3)cc1,0.032761827,SimCluster_0
Cc1ccccc1Cc1ccc(C(=O)c2cccc[n+]2Cc2cccc(F)c2)s1,0.032443456,SimCluster_4
CNC(Cc1ccc2c(c1)OCO2)C(=O)NC(CC(C)C)C(=O)NCCC(=O)CCCCCCN,0.032437161,SimCluster_287
Cc1csc2nc[nH]c(=O)c12,0.032307763,SimCluster_777
O=C(O)c1ccc2nc(Nc3ccc(F)cc3Cl)[nH]c2c1,0.032244612,SimCluster_1
N#Cc1ccc(-c2cc3ncc4nnc(C5CCCCC5)n4c3cc2O)cc1,0.032239962,SimCluster_38
Cc1cc(C)c(N(c2nc3ccccc3s2)S(=O)(=O)c2ccc(C#N)cc2)c(O)c1,0.031407427,SimCluster_0
CN1CCN(CCOc2ccc(C=Cc3ccc(Cl)c(Cl)c3)cc2C(=O)C=Cc2ccc(O)c(O)c2)CC1,0.031211972,SimCluster_6
O=C(OCC=CCc1cccc(F)c1)c1c2ccc(Br)cc2nc2c1[nH]c1ccccc12,0.031129727,SimCluster_4
c1cc2c[nH]cc2cc1OCCCCCCN1CCCCCCC1,0.031101972,SimCluster_63
O=C(C=CC=Cc1ccc(Cl)cc1)NCC(=O)Nc1cccc(Cl)c1Cl,0.030983845,SimCluster_6
CC1OCCN1c1cc(=O)n2cc(S(=O)(=O)NCC(C)(C)O)ccc2n1,0.030982928,SimCluster_776
CCCCCCCCCC(=O)c1c(C)nn(-c2ccc(C(C)C)cc2)c1C,0.030901881,SimCluster_18
CNCCCNC(C(F)(F)F)P(=O)(O)O,0.030851556,SimCluster_775
Fc1ccc2c(-c3c(F)cc(Cl)cc3F)[nH]nc2c1,0.030833287,SimCluster_121
CC1(C)NC(=O)N(c2cnc(-n3cc(C4CC4)nn3)c3ccccc23)C1=O,0.030813394,SimCluster_600
CCCCCCC(N)C(=O)OC,0.030803094,SimCluster_230
CC(C)Cn1cc(Nc2nc(N)c3cccc(-c4ccc(C(F)(F)F)c(Cl)c4O)c3n2)cn1,0.030799532,SimCluster_266
COc1ccc2nc3cc(Cl)ccc3c(NCCCCNc3nc4ccc(F)cc4s3)c2c1,0.030683579,SimCluster_39
CC(=O)OCc1cn(-c2ccc(Cl)cc2)c2c1C(=O)c1ccccc1C2=O,0.030610967,SimCluster_0
Cc1cc(Br)c(O)cc1COCCCCCCC[n+]1ccsc1,0.03055237,SimCluster_18
Nc1nc(CC(=O)NCCCNC(=O)Cn2cncn2)nc(NCCCC(=O)O)n1,0.030546878,SimCluster_774
CN(C)CCNC(=O)c1cnc(N2CCN3CCCC3C2)c(Cl)c1,0.030381951,SimCluster_418
CC(=O)OCc1cn(Cc2ccc(C)cc2)nn1,0.030294148,SimCluster_5
Clc1ccc(-c2nnc(CCCCc3cccc(Br)c3)[nH]2)cc1Cl,0.029990664,SimCluster_26
CCN(CC)C(=O)c1ccc(N2CCN(c3cc(OC)cc(OC)c3)CC2C)nc1,0.029569658,SimCluster_170
Cc1cc(=O)c2c(O)cc(-n3cc(C=Cc4cc(C=CC#N)cc(C#N)n4)c(C)n3)nc2[nH]1,0.029569475,SimCluster_773
CCNc1nc(-c2ccncc2)nc(-c2cc(C)c(Cl)c(Cl)c2)c1CN,0.02956626,SimCluster_46
COc1cc(C=Cc2cc(OC)c(OC)c(OC)c2)ccc1O,0.029561387,SimCluster_21
O=C1Nc2ccccc2C1=NNC(=O)c1ccc2ccccc2c1,0.029097781,SimCluster_0
CCn1c(C(=O)CC(N)Cc2c[nH]c3cc(F)ccc23)cnc1C,0.029059574,SimCluster_408
O=CC(Nc1ccc(Cl)cc1Cl)C(=O)ON=C1C=CC(=O)C=C1,0.029026631,SimCluster_286
O=C(C=Cc1ccc(O)c(O)c1)NCCCCCCCCCCCCNCCOC1OC(CO)C(O)C(O)C1O,0.028952209,SimCluster_229
CCCCCCC1(O)CNCc2ccc(Cl)cc21,0.028796379,SimCluster_79
N#Cc1cc(C(CCN)c2ccc(Cl)cc2)cc(-n2ccnc2)c1,0.028779995,SimCluster_228
COc1nc(OC(C)C(=O)O)nc2ccc(S(=O)(=O)Nc3ccc(CCCC4CCCC4)cc3)cc12,0.028773304,SimCluster_7
CCc1c(NC(=O)Nc2cn(-c3ncc(C(C)(C)C)s3)nc2Cl)[nH]c2ccccc12,0.028664902,SimCluster_11
O=c1[nH]c2cc(N3CCOCC3)c(F)cc2c2ccccc12,0.02862924,SimCluster_9
O=C1NC(=O)C(NCCC2CCCCC2)=C1Cl,0.028621931,SimCluster_167
C=CC(=O)Nc1cc(O)c(Cl)c(O)c1,0.02854648,SimCluster_244
O=C(O)c1ccc2c(c1)S(=O)(=O)N=C(c1cnc3ccccc3c1O)N2,0.028522853,SimCluster_0
CN1CCC(NS(=O)(=O)c2cc3c(cn2)CCCN3C)CC1,0.028522262,SimCluster_101
COc1cc(Br)cc(C(=O)NCCCCCCN2CCCC2)c1O,0.028511016,SimCluster_141
CC(C)CC(NS(=O)(=O)c1cc(Cl)cc(CNCCc2ccccc2)c1)C(=O)O,0.028509641,SimCluster_13
CC1CC(=O)C(c2nc3ccccc3n2C)=C(c2ccc(F)cc2)C1,0.028433384,SimCluster_1
Nc1ncnc2c1c(-c1cc(Cl)cc(Cl)c1)nn2CCCN1C(=O)c2ccccc2C1=O,0.028420229,SimCluster_99
N#Cc1ccc(Oc2ccc(Br)cc2-c2nnn[nH]2)cc1NS(=O)(=O)c1ccc(Cl)cc1Cl,0.028378891,SimCluster_16
Cc1cc2nc(-c3n[nH]c(Cl)c3C(F)(F)F)[nH]c2cc1C,0.028351078,SimCluster_522
NC1CCCN(c2ccc3[nH]c(C=Cc4ccccc4Cl)c(C=O)c3c2)C1,0.028348232,SimCluster_9
CCCCCCCCN(C(=O)c1ccc(C(F)(F)F)cc1C)C1CCc2cc(OC)c(Br)cc2C1,0.028300321,SimCluster_141
CC=C(C)C(=O)Oc1ccc(Cl)cc1C(C)=CC(=O)O,0.028253797,SimCluster_113
Cc1ccc(-c2cc(-c3ccc(NCc4ccccc4)cc3)[nH]c2-c2ccc(Cl)s2)c(=O)[nH]1,0.028208436,SimCluster_0
O=c1[nH]c2ccc([N+](=O)[O-])cc2c2ccccc12,0.028124036,SimCluster_3
Cc1cc(OC(F)(F)F)ccc1-c1cc2[nH]c(N3CC3)nc2cc1NC(=O)c1cccs1,0.028098566,SimCluster_16
O=C1c2ccccc2C(=O)c2c1[nH]c1ccc(F)cc21,0.028090462,SimCluster_1
CCCNc1nc(NC=CC(=O)N(CC)c2ccc(OCC)cc2F)nc(Nc2ccc(N3CCNCC3)cc2)n1,0.028054332,SimCluster_19
c1ccc(Oc2cccc(Nc3nc(N4CC5CC4CO5)c4sccc4n3)c2)cc1,0.02794208,SimCluster_75
CC(OC(=O)C=CC(O)(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccc(F)cc1)c1ccc(Cl)c(Cl)c1,0.027760671,SimCluster_46
NC(=O)c1c(O)nc2ccn(CC(c3ccncc3)c3ccc(Cl)cc3)c2c1N,0.027681023,SimCluster_23
O=C(O)C=Cc1cc(O)cc(C(F)(F)F)c1,0.027625073,SimCluster_163
COc1cc2c([nH]c3c4ccccc4ccc23)c(OC)c1OC,0.02750344,SimCluster_1
COc1ccc(C(C)N2C(=O)C(CC(=O)O)CSc3ccccc32)cc1,0.027488628,SimCluster_2
Cn1c(C=Cc2cc(Cl)ccc2NC23CC4CC(CC(C4)C2)C3)nc2cc(Cl)ccc21,0.027469208,SimCluster_172
CC1(C)CC(c2ccc(-c3ccc(F)c(O)n3)cc2)C(=O)O1,0.02732854,SimCluster_227
N#Cc1ccc(C(=O)Nc2ccc(Nc3ccnc(N)c3[N+](=O)[O-])cc2)o1,0.027220231,SimCluster_16
O=C(O)CN1C(=O)SC(=Cc2ccc(O)cc2)C1=O,0.027172312,SimCluster_140
c1ccc(N2CCN(CCCCc3noc4cc5occc5cc34)CC2)cc1,0.027087998,SimCluster_8
O=C(Oc1ccc2nc(-c3cn[nH]c3)sc2c1)c1ccc(Br)s1,0.026970608,SimCluster_460
O=C(O)c1c(O)ccc2ccccc12,0.026930619,SimCluster_1
C#CC1CCCN1C(=O)Cn1ccnc1,0.0267972,SimCluster_772
C#CCN(C)CC(Nc1ccc(Cl)c(Cl)c1)C(=O)O,0.026720133,SimCluster_110
O=C(c1ccco1)c1c(O)c2cc3c(cc2[nH]c1=O)OCO3,0.026606707,SimCluster_200
CC(C)(C)c1nc(N)c(NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(CCCc2ccccc2)n1,0.026420878,SimCluster_109
CCCCSc1ccc(Cn2c(=O)c(C=CC(=O)CC(C)CC(=O)O)c(C)n(C)c2=O)cc1,0.026384493,SimCluster_599
Oc1ccc(C=Cc2cc(O)c(Br)c(O)c2)cc1,0.02637212,SimCluster_6
Cc1nccn1CCCCCC(=O)N(Cc1ccccc1)CC1CC=CCC1,0.02635544,SimCluster_373
O=C1OCC(CCCCO)O1,0.026267845,SimCluster_771
Cc1ncc(-n2cc(-c3cnc4ccc(=O)n(-c5cnccc5C)c4n3)c(N)n2)nn1,0.026246767,SimCluster_459
CCN(CC)Cc1cc(Nc2ncc3nnc(C(C)(C)C)n3n2)ccc1Cl,0.025768762,SimCluster_248
Cc1ccc(C=Cc2nonc2SCCn2ccnc2)c(C)c1Br,0.025725568,SimCluster_770
CC(C)n1c(N)nc(N)c(-c2ccc(C#N)cc2)c1=O,0.0254953,SimCluster_94
NCCn1ncnc1NS(=O)(=O)c1ccc(Oc2ccc(Cl)cc2)cc1,0.025490254,SimCluster_7
C=C(C)c1cc(OC)c(O)c(OCCCCNC2CCc3c(SCC(F)(F)F)cccc32)c1,0.025263295,SimCluster_372
CC(C)Nc1nc(NN=Cc2ccc3c(c2)OCC(=O)NC3=O)nc(Nc2ccc(C#N)cc2)n1,0.02518281,SimCluster_316
COc1cc(CF)cc(OCCCC=C(C)CCC=C(C)C)c1,0.025152097,SimCluster_212
O=C(CNC(=O)c1cc(Cl)cc(Cl)c1)NCCc1ccc(C(F)(F)F)cc1,0.024818186,SimCluster_10
O=c1c2ccc(F)cc2nc(Nc2c(Cl)cc(Cl)cc2Cl)n1-c1ccc(F)cc1,0.024784338,SimCluster_1
O=S(=O)(NS(=O)(=O)c1cc(Cl)c(Cl)cc1Cl)c1cc(F)c2c(c1)c1cc(F)ccc1n2C1CC1,0.024719963,SimCluster_371
Oc1sc(-c2cc(Cl)cnc2Cl)cc1Cl,0.024636669,SimCluster_271
O=C(O)CN(CC1CCCCC1C(=O)O)C(=O)OCc1ccccc1,0.024631342,SimCluster_197
O=C1C(=Cc2cccc(Cl)c2Cl)N(CC2CCCCC2)C(=O)N1C1CCCCC1,0.024619874,SimCluster_116
N#Cc1c(N)c([N+](=O)[O-])cc(O)c1O,0.024508553,SimCluster_370
COc1cccc(C)c1OCCCNCCCc1cn(C)c2ccc(Cl)cc12,0.024507107,SimCluster_31
Cc1cccc2c(NC(=O)c3ccc(Oc4ccc([N+](=O)[O-])cc4)cc3)ncnc12,0.024478689,SimCluster_2
O=C(Cc1ccc(Cl)c(Cl)c1)n1ncc2cc(F)c(F)cc21,0.024185773,SimCluster_26
Fc1cc(-n2cnc3ccccc32)c2ncccc2c1,0.024154846,SimCluster_1
CNc1ccc(C(=O)Nc2nnc(Cc3cc(OC)c(OC)c(OC)c3)s2)cc1,0.024103124,SimCluster_21
O=C(C=Cc1ccc(O)cc1)NO,0.02405118,SimCluster_12
CN(C)c1ncccc1NC(=O)CC(=O)NN=C(CO)c1cc(Cl)cc(Cl)c1,0.024034163,SimCluster_315
O=[N+]([O-])c1ccc(OCc2cc(Cl)cc(B(O)O)c2)cc1,0.023930272,SimCluster_22
CN(C)c1ccc(C(=O)Nc2ccc(-c3ccc(Cl)cc3)c(F)c2)cc1,0.023795938,SimCluster_0
CSCCC(N)c1nnc(-c2cccs2)o1,0.023695502,SimCluster_598
CC(C)(C)c1ccc(COc2ccc(NCCCNCc3ccccc3)cc2Cl)cc1,0.023560446,SimCluster_1
Brc1cccc(-c2nnc(NN=Cc3ccccc3)s2)c1,0.023483615,SimCluster_0
COc1cc(NC(=O)Nc2c(C(C)C)cccc2C(C)C)ccc1-c1nc2c(-c3ccc4ncn(C)c4c3)c(C)ccc2[nH]1,0.023367019,SimCluster_53
Cc1cc(O)c(-c2ccccn2)cc1C(=O)C=Cc1ccc2c(c1)OCO2,0.023326134,SimCluster_0
O=C(C=Cc1ccc([N+](=O)[O-])c(F)c1)c1cccc(O)c1Br,0.02323739,SimCluster_12
NS(=O)(=O)c1ccc(-c2nnc(-c3ccccc3)[nH]2)cc1,0.023206851,SimCluster_0
CC(=CC(=O)C(=O)c1cc(C)cc(C)c1)c1ccc(Cl)cc1O,0.023102786,SimCluster_34
Cc1c(Cl)cc(NC(=O)Nc2ccc(CNc3ccc(Cl)c(Cl)c3)cc2)cc1Cl,0.023052474,SimCluster_7
CC(C)(C)C(O)CNCc1cc(Cl)ccc1Cl,0.023034696,SimCluster_137
CN1CCC=C(c2ccccc2O)C1,0.022993628,SimCluster_107
COc1cc(Cl)cc(C(=O)NC2CCCC2N2CCCC2C)c1,0.022950714,SimCluster_521
CCCCCC(=O)c1ncns1,0.022914561,SimCluster_520
CCCCCCC(=O)N(C)C1CCCCC1,0.022891108,SimCluster_230
O=C1CCC(c2ccc(Br)cc2)=Nc2ccccc2N1,0.022888647,SimCluster_42
Cc1ccc(NC(=O)c2ccc(NC(=O)NCC3CCCN3C)cc2Cl)c(C)c1,0.022884879,SimCluster_95
CNCC=CC(=O)Nc1ccc(NC(=O)CN2C=CNC(=O)C2)c(C)c1,0.022838278,SimCluster_142
CC(O)C(O)CCP(=O)(O)O,0.022827854,SimCluster_769
CC(C(=O)O)c1ccc(COc2ccc3c(c2)CC(C)N3Cc2ccc(C(F)(F)F)cc2)cc1,0.022821041,SimCluster_7
Cc1c(Cl)cccc1S(=O)(=O)N=C(N)NCCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)Nc1ccccc1)C(=O)NO,0.022785738,SimCluster_103
O=C1N(CCCOc2cccc3cccnc23)CC2CNCCN12,0.02273814,SimCluster_149
CCCCCCCCN1Cc2ccccc2C1=O,0.022641685,SimCluster_18
Cc1cc(O)c(C)c(Oc2cc(C#N)c(Cl)cn2)c1C,0.022617536,SimCluster_131
O=C(NCc1ccc2ccccc2c1)Nc1ccc(F)c(F)c1,0.022540336,SimCluster_0
Cc1ncc(COc2ccc(Nc3ccnc4cc(Cl)ccc34)cc2)c(C(C)(F)F)n1,0.02245689,SimCluster_1
COc1ccc(-c2nc3c(C(F)(F)F)cncc3s2)cc1,0.022446914,SimCluster_58
COCC=CC=Cc1ccc(Cl)c(OC)c1,0.022378029,SimCluster_211
Cc1ncc(I)o1,0.022248408,SimCluster_768
CCC#CC#CC#CC(O)(c1ccc(Cl)cc1)c1csc(N)n1,0.022193188,SimCluster_597
Cc1cc(O)cc[n+]1CCCCCOCCCCCCC=Cc1ccc(C(=O)c2ccc(F)cc2)cc1,0.022163067,SimCluster_18
CCCN(CCS(=O)(=O)OCc1ccc(Cl)cc1)S(=O)(=O)c1ccc(OC)cc1,0.022043761,SimCluster_7
O=C(Cc1nc2cc(F)ccc2[nH]1)N1CCC1,0.022029152,SimCluster_84
Cc1ccc(CC2=C(O)C(=Cc3ccccc3)CC(c3cccc(Cl)c3)C2)cc1,0.021978527,SimCluster_0
CN(CCCCN)CCCNCC1(O)CCCCC1,0.021809835,SimCluster_596
N#Cc1ccc(-c2ccc(C(=O)Nc3ccccc3N3CCCCC3)cc2)cc1,0.021769509,SimCluster_9
CCN(CC)CCNC(=O)c1cc(NC(=O)c2cc(C)on2)n(-c2ccccc2)n1,0.021635657,SimCluster_0
CC(O)C(CC(=O)O)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(C)(C)NC(=O)CN,0.021570651,SimCluster_126
CCCC=C(c1cccnc1)c1cc(-c2ncco2)ccc1OCCCCN(C)C,0.021529062,SimCluster_8
CN1CCN(C(=O)C=CC=CC=O)CC1,0.021443537,SimCluster_595
O=C(O)C(NS(=O)(=O)c1ccc2c(c1)oc1cccc(O)c12)C1CCCCC1,0.021438098,SimCluster_54
COc1ccc(S(=O)(=O)N(Cc2ccc(F)cc2)c2ccccc2-c2cc(=O)c3ccccc3o2)cc1,0.021295736,SimCluster_1
CNC(C)C(=O)NC(CO)C(=O)N(C)C(C)C,0.021267263,SimCluster_344
C[n+]1cc(F)cc2cc(O)cc(F)c21,0.021224411,SimCluster_458
N#Cc1cccc(C(N)P(=O)(O)O)c1,0.02113069,SimCluster_348
Cn1c2c(c(=O)c3ccc(F)cc31)C(=O)N(CCN1CCCCCC1)CC2,0.020992158,SimCluster_63
COc1ccccc1COc1ccnc2c(-c3nc4c(cc3F)C(C)(C)C(=O)N4)ccnc12,0.020964134,SimCluster_32
Cn1c(=N)ccc2cc(OCCCCNCCOc3cc(Cl)c(Cl)c(Cl)c3)ccc21,0.020926366,SimCluster_18
CC(=O)c1ccc(Nc2ncc(Br)c(Nc3ccc(Cl)c(NC(=O)N(C)C)c3)n2)cc1,0.02085131,SimCluster_0
NCCCSCc1c(Cl)ccc(Cl)c1Cl,0.020734515,SimCluster_457
O=C1c2ncccc2CN1C1CCCCC1,0.020727536,SimCluster_167
O=C(NCCNCCNc1cccc2c1OCCO2)c1coc2ccccc12,0.020711182,SimCluster_148
CC(C)(C)c1cc(NC(=O)c2ccc(C(F)(F)F)cc2)n(-c2ccncn2)n1,0.020709734,SimCluster_10
CC(=O)CC(CC(=O)O)c1ccc(Oc2ccccc2)cc1,0.02061883,SimCluster_2
Cc1ccc(-n2cc(CNCCCN3CCN(CCN4C(=O)CCCC4=O)CC3)nn2)cc1Cl,0.020574044,SimCluster_63
CCOC(=O)c1c(-c2ccc(OC)cc2)[nH]c2cc(OC)cc(F)c2c1=O,0.020464107,SimCluster_11
Cn1cncc1C(O)(c1ccccc1)c1ccc(C#C[Si](C)(C)C)c(F)c1,0.020334225,SimCluster_0
NC1CCCN(c2cnc(COc3c(Cl)cccc3Cl)cc2Cl)C1,0.020263959,SimCluster_314
CC(C)CC(=O)c1c(O)cc(O)cc1Cl,0.020227088,SimCluster_270
CCCN(C)Cc1ccc(OC)c(C=O)c1,0.020212114,SimCluster_313
CCCCCCCCNCCCCOc1ccc(O)cc1,0.020115761,SimCluster_18
CCCCOC(=O)C=Cc1c(O)cccc1OC,0.020109747,SimCluster_79
CC(O)c1cc(Cl)cc(-c2nn(C)c3ncnc(N4CCNCC4)c23)c1,0.020056203,SimCluster_99
CNc1nc(Nc2ccc(N3CCN(C)CC3)cc2)nc(Nc2ccc(Br)cc2C(N)=O)n1,0.020047089,SimCluster_15
O=C1Nc2cc(S(=O)(=O)CCN3CCOCC3)ccc2C1=O,0.020023119,SimCluster_168
COc1cc(NC(=O)CN(CC(F)(F)F)C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)ccc1Oc1ccccc1,0.019978255,SimCluster_16
O=C(c1ccccc1O)c1coc2ccc(C(=O)C34CC5CC(CC(C5)C3)C4)cc2c1=O,0.019969638,SimCluster_172
CCCCCn1c(NC(C)(C)C)nc2c(-c3cn[nH]c3)ncnc21,0.019950738,SimCluster_594
O=C(NCCCN(CCNc1ccnc2ccccc12)CCc1ccc(O)cc1)c1cc2cccnc2[nH]1,0.019839646,SimCluster_4
C#CC#CCCCCCCC(=O)O,0.01979946,SimCluster_443
CCNc1nc(-c2ccc(F)cc2F)nc2sc(-c3ccc(C(F)(F)F)cc3)cc12,0.01977871,SimCluster_10
O=C(Oc1ccc2c(c1)C(=O)NS2(=O)=O)c1cc(C(F)(F)F)ccn1,0.019719502,SimCluster_226
COc1ccc2nc(COc3ccc(N4CCNCC4)cc3)n(CCCNc3cccc4nc[nH]c(=O)c34)c2c1,0.019670654,SimCluster_82
C(=Cc1ccc(OCCCN2CCCCC2)cc1)c1ccccc1,0.019594332,SimCluster_17
COc1nc2ccc(Cl)cc2[nH]1,0.019518891,SimCluster_265
N#Cc1ccc(Nc2nccc(C(=O)Nc3ccc(F)cc3)c2O)cc1,0.019476889,SimCluster_1
C#CCN(c1ccccc1)c1ccc2c(c1)COB2O,0.019451788,SimCluster_225
Nc1ccc(Sc2ccc(S(=O)(=O)NCCN3CCCCC3)cc2)cn1,0.019439563,SimCluster_93
CCCNc1nc(NC)nc(N2C(=O)C3(CCCC3)NC2=S)n1,0.019374816,SimCluster_767
COC(=O)C(C1CCCCC1)N1CCCC1C(=O)NC(c1nc2cc(Cl)ccc2[nH]1)C(C)(C)C,0.019374352,SimCluster_162
O=C1Nc2ccccc2OC1=Cc1c[nH]c2sc(C(=O)NC3CC3)cc12,0.019310173,SimCluster_242
C#CCOc1ccc2oc(=O)c(-c3ccc(N)c(Br)c3)cc2c1,0.019251857,SimCluster_51
O=C1CSCN1CCCCCC#Cc1ccc(C(F)F)cc1,0.019242659,SimCluster_766
CC(C)C1COC(=O)N1c1nc2c(c(Nc3cc(F)c(F)cc3C(F)(F)F)n1)CN(c1ncnn3cccc13)CC2,0.019228289,SimCluster_267
O=C(Nc1ccc(Cl)cc1Cl)c1cc(-c2ccccc2)n(-c2ccccc2)n1,0.019204643,SimCluster_0
CS(=O)(=O)Nc1ccc2c(=O)[nH]c(-c3cccc(C=O)c3)nc2c1,0.019186402,SimCluster_33
COc1ccc(CNCC2(c3cncc(NS(C)(=O)=O)c3)CC2)cc1,0.01917829,SimCluster_7
CS(=O)(=O)Nc1ccc(Oc2cc(Cl)cc(Cl)c2)cc1[N+](=O)[O-],0.019176872,SimCluster_22
CC(C)n1cnc2c(NC3CCC(CN)CC3)nc(C(F)(F)F)nc21,0.019125313,SimCluster_252
COc1ccc(Cl)cc1C=Cc1ccc(O)c(O)c1,0.019038726,SimCluster_5
CN1CC2CC1CN2c1nc2ccccc2n1S(=O)(=O)c1ccc(F)cc1,0.019024586,SimCluster_10
NCC1OC(c2ccc(Cl)c(Cc3ccc(OCCO)cc3)c2)C(O)C(O)C1O,0.019024536,SimCluster_312
CC(N)(CC#N)c1ccc(F)c(F)c1,0.018904161,SimCluster_456
CCc1c(C)cc(C2=NNCC2)cc1O,0.0189039,SimCluster_765
COc1ccc2nc(S)nc(O)c2c1O,0.01889142,SimCluster_407
CN(CCCNc1c(I)cnc2ccc([N+](=O)[O-])cc12)C(=O)c1ccc[nH]1,0.018886605,SimCluster_125
O=C(c1ccc(-c2ccc(O)c(F)c2)cc1)c1ccc(F)c(F)c1,0.018872155,SimCluster_6
COc1cc(OCc2cc(Cl)c3ccc(Cl)cc3n2)ccc1OCCNc1cc(C(C)(C)C)[nH]n1,0.01886504,SimCluster_21
