SMILES,Reward
OC1(CN2CCOCC2)CCNCC1,1
Cc1ccc(CN2CCNCC2CCO)o1,1
Cn1ccnc(NCC2CNCCO2)c1=O,1
CCOc1ccc2[nH]c3c(c2c1)CNCC3,1
CCOc1ccccc1CN1CCNCC1CCO,1
c1n[nH]c(C2CCCNC2)c1CN1CCOCC1,1
OC1CNCC1N1Cc2ccccc2C1,1
CCC(CC)C(=O)c1c[nH]c(C(=O)NCCCN2CCOCC2)c1,1
CC(C)(C)OC(=O)N1CCC2(CC1)NCCc1nc[nH]c12,1
O=C(c1ccccc1)c1c[nH]c(C(=O)NCCCN2CCOCC2)c1,1
CCC(=O)c1c[nH]c(C(=O)NCCCN2CCOCC2)c1,1
